2019 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H7464,Local CCP,"Unitedhealthcare Of The Mid-atlantic, Inc.",UnitedHealthcare,"UnitedHealth Group, Inc.",Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,98%,100%,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H7511,Local CCP,"Good Samaritan Insurance Plan Of Nebraska, Inc.",Great Plains Medicare Advantage (HMO SNP),"Good Samaritan Insurance Plan, LLC",Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,94%,95%,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H7522,Local CCP,"Mmm Healthcare, Llc",Medicare y Mucho Mßs,InnovaCare Inc.,66%,70%,34%,Plan too new to be measured,Plan too new to be measured,52%,78%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,61%,98%,78%,62%,84%,62%,Not enough data available,25%,15%,71%,83,69,90,89,93,84,0.07,0%,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,Not enough data available,Not enough data available,0.0,Not enough data available,0.07,0%,Medicare shows only a Star Rating for this topic,92,91,100,69%,76%,54%,85%,75%
H7621,Local CCP,"Humana Health Plan Of California, Inc.",Humana,Humana Inc.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H7678,Local CCP,"Molina Healthcare Of Texas, Inc.","Molina Healthcare of Texas, Inc.","Molina Healthcare, Inc.,",73%,69%,76%,Not enough data available,Not enough data available,56%,99%,80%,90%,85%,92%,Not enough data available,74%,97%,60%,56%,69%,80%,52%,42%,8%,87%,80,75,89,86,86,83,0.12,30%,Medicare shows only a Star Rating for this topic,100%,92%,92%,93%,5.0,Not enough data available,0.12,30%,Medicare shows only a Star Rating for this topic,85,87,99,77%,79%,74%,63%,82%
H7680,Local CCP,Prominence Healthfirst Of Texas,Prominence Health Plan,"Universal Health Services, Inc.",61%,46%,66%,Plan too new to be measured,Plan too new to be measured,46%,94%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,57%,97%,56%,63%,Not enough data available,52%,50%,39%,8%,78%,79,71,90,85,82,82,0.36,30%,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,97%,93%,13.0,Not enough data available,0.36,30%,Medicare shows only a Star Rating for this topic,84,87,99,75%,76%,70%,25%,77%
H7728,Local CCP,"Anthem Health Plans Of New Hampshire, Inc.",Anthem Blue Cross and Blue Shield,Anthem Inc.,76%,72%,81%,66%,83%,60%,94%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,37%,70%,95%,81%,75%,80%,52%,47%,68%,9%,80%,85,83,89,88,87,87,0.17,6%,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,97%,100%,0.0,Not enough data available,0.17,6%,Medicare shows only a Star Rating for this topic,84,90,99,87%,89%,87%,80%,80%
H7779,Local CCP,"American Health Plan, Inc.",American Health Advantage of Tennessee,"American Health Companies, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H7787,Local CCP,"Healthspring Life & Health Insurance Company, Inc.",Cigna-HealthSpring,CIGNA,62%,73%,77%,71%,81%,53%,98%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,73%,98%,75%,78%,73%,59%,39%,53%,9%,82%,84,78,90,87,84,86,0.27,14%,Medicare shows only a Star Rating for this topic,92%,88%,100%,97%,50.4,60%,0.27,14%,Medicare shows only a Star Rating for this topic,86,91,98,78%,79%,78%,73%,80%
H7802,Local CCP,"Spartan Plan Va, Inc.",Sunrise Advantage Plan (HMO SNP),Public Sector Pension Investment Board,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,85%,92%,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
