2017 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H5294,Local CCP,"SUPERIOR HEALTH PLAN, INC.",Superior HealthPlan Medicare Advantage,Centene Corporation,71%,52%,77,71%,82%,52%,97%,91.1%,100%,94%,98%,Not enough data available,73%,97%,65%,57%,Not enough data available,76%,10%,Not enough data available,74,88,85,85,82,0.46,19%,100,Medicare shows only a Star Rating for this topic,96%,83%,92%,93%,0.0,Not enough data available,0.46,19%,100,Medicare shows only a Star Rating for this topic,86,88,98,5%,80%,75%,74%,51.8%
H5302,Local CCP,AETNA HEALTH INC. (GA),Coventry Health Care,Aetna Inc.,65%,66%,Plan too small to be measured,60%,84%,47%,90%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,65%,96%,74%,56%,Not enough data available,50%,11%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.12,Not enough data available,80,Not enough data available,Not enough data available,Not enough data available,98%,99%,7.3,Not enough data available,0.12,Not enough data available,80,Medicare shows only a Star Rating for this topic,Plan too small to be measured,Plan too small to be measured,99,6%,77%,73%,71%,44.9%
H5322,Local CCP,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,UnitedHealthcare,"UnitedHealth Group, Inc.",80%,69%,71,Plan too new to be measured,Plan too new to be measured,54%,93%,99.2%,99%,100%,100%,Not enough data available,74%,98%,69%,60%,Not enough data available,55%,9%,77,79,82,85,78,85,0.38,19%,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,99%,99%,2.0,Not enough data available,0.38,19%,100,Medicare shows only a Star Rating for this topic,81,91,98,5%,83%,81%,78%,76.8%
H5355,Demo,IEHP HEALTH ACCESS,IEHP DualChoice,INLAND EMPIRE HEALTH PLAN,No data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available,No data available,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,Not enough data available,No data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,No data available,No data available,No data available,No data available,No data available,No data available
H5386,Local CCP,SHARP HEALTH PLAN,Sharp Advantage,Sharp Healthcare,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,80,Not enough data available,Not enough data available,Not enough data available,89%,88%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,80,Not enough data available,Plan too small to be measured,Plan too small to be measured,Not enough data available,8%,No data available,No data available,No data available,Not enough data available
H5410,Local CCP,HEALTHSPRING OF FLORIDA,"HealthSpring of Florida, Inc.",CIGNA,90%,90%,73,67%,84%,60%,99%,83.1%,95%,96%,97%,92%,90%,100%,91%,90%,84%,73%,13%,87,79,91,93,91,91,0.09,8%,80,Medicare shows only a Star Rating for this topic,CMS identified issues with this plan's data,CMS identified issues with this plan's data,Not enough data available,Not enough data available,CMS identified issues with this plan's data,CMS identified issues with this plan's data,0.09,8%,80,Medicare shows only a Star Rating for this topic,91,92,96,2%,86%,86%,77%,90.6%
H5415,Local CCP,"HUMANA HEALTH INSURANCE COMPANY OF FLORIDA, INC.","Humana Health Insurance Company of Florida, Inc.",Humana Inc.,81%,77%,70,73%,88%,55%,96%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,29%,69%,95%,86%,76%,77%,51%,13%,83,75,84,86,85,83,0.13,7%,60,Medicare shows only a Star Rating for this topic,91%,91%,95%,92%,CMS identified issues with this plan's data,CMS identified issues with this plan's data,0.13,7%,60,Medicare shows only a Star Rating for this topic,86,90,99,6%,80%,84%,77%,26.6%
H5420,Local CCP,"MEDICA HEALTHCARE PLANS, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",87%,78%,47,68%,83%,66%,100%,85.4%,95%,91%,97%,48%,85%,99%,88%,74%,66%,68%,11%,85,73,90,89,87,88,0.14,9%,100,Medicare shows only a Star Rating for this topic,100%,100%,100%,100%,4.5,97%,0.14,9%,100,Medicare shows only a Star Rating for this topic,87,91,98,3%,81%,84%,70%,83.8%
H5422,Local CCP,BLUE CROSS BLUE SHIELD HEALTHCARE PLAN OF GEORGIA,Blue Cross Blue Shield Healthcare Plan of Georgia,Anthem Inc.,67%,59%,69,78%,86%,53%,85%,78.8%,No data available,No data available,No data available,Not enough data available,51%,96%,73%,42%,Not enough data available,58%,14%,82,72,83,84,78,84,1.44,20%,100,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,99%,99%,6.7,Not enough data available,1.44,20%,100,Medicare shows only a Star Rating for this topic,80,88,99,4%,73%,75%,72%,22.1%
H5425,Local CCP,SCAN HEALTH PLAN,SCAN Health Plan,SCAN Health Plan,80%,78%,73,66%,84%,53%,98%,80.3%,92%,93%,97%,53%,84%,97%,86%,86%,72%,57%,9%,78,72,88,84,88,85,0.12,9%,80,Medicare shows only a Star Rating for this topic,100%,93%,100%,98%,1.0,95%,0.12,9%,80,Medicare shows only a Star Rating for this topic,85,89,99,4%,77%,80%,75%,42.6%
H5427,Local CCP,"FREEDOM HEALTH, INC.","Freedom Health, Inc.","America's 1st Choice Holdings of Florida, LLC",82%,80%,68,68%,83%,47%,100%,84.6%,97%,96%,97%,75%,83%,98%,85%,84%,76%,53%,10%,83,78,87,86,85,85,0.16,12%,100,Medicare shows only a Star Rating for this topic,100%,100%,97%,100%,0.0,Not enough data available,0.16,12%,100,Medicare shows only a Star Rating for this topic,86,91,99,5%,81%,82%,79%,66.3%
H5430,Local CCP,ONECARE BY CARE1ST HEALTH PLAN ARIZONA INC.,Care1st+,California Physicians' Service,72%,57%,58,79%,91%,45%,82%,67.3%,80%,71%,78%,Not enough data available,71%,95%,70%,67%,77%,Not enough data available,11%,79,73,89,Not enough data available,85,80,0.09,12%,80,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,91%,91%,0.0,Not enough data available,0.09,12%,80,Medicare shows only a Star Rating for this topic,83,Not enough data available,99,4%,74%,77%,72%,53.8%
H5431,Local CCP,"HEALTHSUN HEALTH PLANS, INC.","HealthSun Health Plans, Inc.","HealthSun Health Plans, Inc",81%,81%,48,67%,82%,63%,100%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,38%,91%,99%,82%,93%,90%,78%,9%,91,81,92,91,90,89,0.07,18%,80,Medicare shows only a Star Rating for this topic,98%,91%,85%,80%,0.0,Not enough data available,0.07,18%,80,Medicare shows only a Star Rating for this topic,90,Not enough data available,98,1%,83%,82%,72%,54.4%
H5433,Local CCP,ORANGE COUNTY HEALTH AUTHORITY,OneCare,Orange County Health Authority,69%,64%,68,67%,87%,55%,96%,38.4%,87%,57%,86%,45%,82%,95%,80%,70%,66%,63%,11%,77,70,85,81,82,80,0.05,12%,0,Medicare shows only a Star Rating for this topic,96%,95%,78%,77%,1.6,92%,0.05,12%,0,Medicare shows only a Star Rating for this topic,82,88,99,4%,79%,78%,76%,CMS identified issues with this plan's data
H5434,Local CCP,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",Florida Blue,Guidewell Mutual Holding Corporation,77%,75%,67,68%,84%,60%,85%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,22%,67%,96%,71%,71%,76%,57%,12%,84,75,89,87,82,85,0.12,21%,100,Medicare shows only a Star Rating for this topic,94%,94%,94%,95%,1.8,83%,0.12,21%,100,Medicare shows only a Star Rating for this topic,81,88,99,8%,81%,84%,78%,36.9%
H5435,PFFS,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",65%,60%,68,70%,84%,44%,92%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,26%,61%,95%,72%,62%,81%,48%,11%,84,74,88,83,81,86,0.29,9%,80,Medicare shows only a Star Rating for this topic,100%,97%,100%,100%,0.5,100%,0.29,9%,80,Medicare shows only a Star Rating for this topic,81,90,98,3%,78%,81%,78%,60.6%
H5439,Local CCP,HEALTH NET LIFE INSURANCE COMPANY,Health Net Life Insurance Company,Centene Corporation,71%,66%,Plan too small to be measured,78%,88%,56%,89%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,62%,95%,82%,79%,Not enough data available,55%,18%,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,0.79,6%,80,Medicare shows only a Star Rating for this topic,95%,95%,98%,95%,8.0,Not enough data available,0.79,6%,80,Medicare shows only a Star Rating for this topic,Plan too small to be measured,Plan too small to be measured,98,5%,80%,80%,81%,46.8%
H5441,Demo,"HEALTHFIRST HEALTH PLAN, INC.",Healthfirst Medicare Plan,"Healthfirst, Inc.",No data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available,No data available,Plan too new to be measured,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,Not enough data available,No data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,No data available,No data available,No data available,No data available,No data available,No data available
H5471,Local CCP,"SIMPLY HEALTHCARE PLANS, INC.","Simply Healthcare Plans, Inc.",Anthem Inc.,80%,79%,48,68%,83%,61%,99%,83.3%,94%,94%,96%,62%,81%,98%,82%,86%,86%,65%,12%,85,74,90,89,89,86,0.20,23%,100,Medicare shows only a Star Rating for this topic,100%,92%,95%,95%,0.0,Not enough data available,0.20,23%,100,Medicare shows only a Star Rating for this topic,89,91,99,4%,78%,79%,68%,83.7%
H5475,Local CCP,"MERIDIAN HEALTH PLAN OF MICHIGAN, INC.",MeridianCare,"Caidan Enterprises, Inc.",74%,64%,63,Plan too small to be measured,Plan too small to be measured,53%,97%,78.7%,88%,67%,85%,Not enough data available,70%,94%,69%,66%,Not enough data available,64%,17%,79,75,88,84,82,84,0.17,14%,80,Medicare shows only a Star Rating for this topic,Not enough data available,Not enough data available,98%,98%,10.2,Not enough data available,0.17,14%,80,Medicare shows only a Star Rating for this topic,84,89,98,10%,73%,72%,72%,CMS identified issues with this plan's data
H5520,Local CCP,HEALTH NET LIFE INSURANCE COMPANY,Health Net Life Insurance Company,Centene Corporation,70%,64%,70,66%,84%,48%,96%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,34%,79%,96%,88%,79%,82%,46%,11%,82,80,87,86,82,87,0.17,12%,80,Medicare shows only a Star Rating for this topic,94%,86%,98%,95%,1.9,63%,0.17,12%,80,Medicare shows only a Star Rating for this topic,79,90,98,5%,82%,84%,81%,51.7%
H5521,Local CCP,AETNA LIFE INSURANCE COMPANY,Aetna Medicare,Aetna Inc.,77%,73%,76,69%,87%,56%,95%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,55%,79%,94%,85%,81%,81%,52%,9%,86,79,90,86,85,86,0.09,3%,20,Medicare shows only a Star Rating for this topic,77%,87%,98%,99%,3.2,91%,0.09,3%,20,Medicare shows only a Star Rating for this topic,81,89,99,6%,81%,84%,79%,40.6%
