2021 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,
H4937 ,Local CCP ,CALIFORNIA PHYSICIANS' SERVICE ,Blue Shield of California ,California Physicians' Service ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,95%,100%,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H4961 ,Local CCP ,ALIGNMENT HEALTH PLAN ,Alignment Health Plan ,"Alignment Healthcare USA, LLC ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,98%,98%,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H4982 ,Local CCP ,AETNA BETTER HEALTH OF CALIFORNIA INC. ,Aetna Medicare ,CVS Health Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,97%,97%,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H5008 ,Local CCP ,UNITEDHEALTHCARE INSURANCE COMPANY ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",68%,76%,70,70%,81%,53%,99%,63%,91%,80%,96%,55%,76%,96%,80%,77%,70%,58%,64%,85%,78,75,90,84,87,83,0.24,13%,Medicare shows only a Star Rating for this topic ,100%,100%,98%,98%,0.4,Not enough data available ,0.24,13%,Medicare shows only a Star Rating for this topic ,83,89,99,83%,82%,82%,82%,82%
H5009 ,Local CCP ,REGENCE BLUESHIELD ,Regence BlueShield ,"Cambia Health Solutions, Inc. ",78%,82%,82,71%,84%,54%,93%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,36%,73%,96%,83%,82%,48%,42%,55%,84%,85,82,92,86,84,87,0.02,5%,Medicare shows only a Star Rating for this topic ,100%,100%,98%,100%,5,75%,0.02,5%,Medicare shows only a Star Rating for this topic ,80,88,99,86%,88%,88%,82%,82%
H5010 ,Local CCP ,ASURIS NORTHWEST HEALTH ,Asuris Northwest Health ,"Cambia Health Solutions, Inc. ",77%,78%,75,73%,87%,55%,100%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,74%,No data available ,85%,Not enough data available ,Not enough data available ,Not enough data available ,41%,No data available ,82,82,92,88,86,89,0.09,Not enough data available ,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,98%,100%,0,Not enough data available ,0.09,Not enough data available ,Medicare shows only a Star Rating for this topic ,81,90,99,91%,86%,86%,80%,78%
H5015 ,Local CCP ,"TEXAS INDEPENDENCE HEALTH PLAN, INC. ",Texas Independence Health Plan ,Regency ISNP Holdings LLC ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,88%,87%,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H5042 ,Local CCP ,"CDPHP UNIVERSAL BENEFITS, INC. ",CDPHP Medicare Advantage ,"Capital District Physicians' Health Plan, Inc. ",88%,83%,87,69%,85%,56%,100%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,91%,97%,91%,88%,50%,54%,72%,84%,85,82,93,89,91,87,0.02,Not enough data available ,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,100%,97%,0,Not enough data available ,0.02,Not enough data available ,Medicare shows only a Star Rating for this topic ,89,92,Not enough data available ,92%,91%,89%,78%,83%
H5050 ,Local CCP ,KAISER FOUNDATION HEALTH PLAN OF WASHINGTON ,Kaiser Foundation Health Plan of Washington ,"Kaiser Foundation Health Plan, Inc. ",83%,87%,86,69%,84%,56%,99%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,59%,88%,98%,87%,88%,48%,50%,85%,87%,81,80,90,87,87,87,0.07,5%,Medicare shows only a Star Rating for this topic ,99%,97%,98%,100%,0.8,Not enough data available ,0.07,5%,Medicare shows only a Star Rating for this topic ,86,92,98,87%,90%,90%,90%,86%
H5087 ,Local CCP ,"WELLCARE OF CALIFORNIA, INC. ",WellCare ,Centene Corporation ,76%,79%,76,82%,81%,53%,99%,42%,94%,90%,95%,83%,84%,99%,81%,71%,67%,Not enough data available ,72%,82%,Plan too small to be measured ,67,Plan too small to be measured ,Plan too small to be measured ,86,Plan too small to be measured ,0.24,19%,Medicare shows only a Star Rating for this topic ,100%,98%,98%,97%,2.1,Not enough data available ,0.24,19%,Medicare shows only a Star Rating for this topic ,85,Plan too small to be measured ,99,88%,87%,84%,73%,88%
H5106 ,Local CCP ,HIGHMARK SENIOR SOLUTIONS COMPANY ,Highmark Inc. ,Highmark Health ,71%,78%,76,64%,86%,46%,98%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,32%,70%,95%,83%,79%,59%,45%,78%,76%,85,79,92,86,86,86,0,3%,Medicare shows only a Star Rating for this topic ,100%,100%,100%,100%,2.9,Not enough data available ,0,3%,Medicare shows only a Star Rating for this topic ,84,90,99,85%,86%,87%,77%,79%
H5117 ,Local CCP ,"LOUISIANA HEALTHCARE CONNECTIONS, INC. ",Allwell ,Centene Corporation ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,No data available ,Plan too small to be measured ,No data available ,No data available ,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,95%,97%,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,100,74%,83%,79%,Not enough data available ,65%
H5126 ,Local CCP ,OSCAR INSURANCE COMPANY ,Oscar ,"Mulberry Health, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,98%,98%,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H5140 ,Local CCP ,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC. ",Blue Cross Blue Shield of Arizona ,Blue Cross Blue Shield of Arizona ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,100%,97%,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H5141 ,Local CCP ,CLOVER INSURANCE COMPANY ,Clover Health ,"Clover Health Holdings, Inc. ",74%,73%,70,67%,78%,55%,99%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,68%,76%,98%,84%,75%,70%,33%,63%,79%,80,76,88,85,87,82,0.29,13%,Medicare shows only a Star Rating for this topic ,93%,93%,98%,98%,0.3,84%,0.29,13%,Medicare shows only a Star Rating for this topic ,85,87,99,81%,81%,77%,80%,82%
