2019 Star View: Medicare Report Card Master Table,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27,...28,...29,...30,...31,...32,...33,...34,...35,...36,...37,...38,...39,...40,...41,...42,...43,...44,...45,...46,...47,...48,...49,...50,...51,...52,...53
H5852,Local CCP,Aids Healthcare Foundation,AHF,AIDS Healthcare Foundation,Not enough data available,4,5,Not enough data available,Not enough data available,Not enough data available,5,3,5,5,5,Not enough data available,2,No data available,5,3,Not enough data available,Not enough data available,Not enough data available,3,No data available,Not enough data available,1,3,Not enough data available,Not enough data available,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,3,5,4,5,5,5,4,4,2
H5854,Local CCP,"Anthem Health Plans, Inc.",Anthem Blue Cross and Blue Shield,Anthem Inc.,4,4,4,5,4,3,5,1,5,4,4,2,5,5,3,3,3,3,3,4,2,4,3,4,2,3,3,3,3,3,5,3,5,5,5,5,4,3,3,3,2,4,5,4,3,3,4,4
H5859,Local CCP,"Health Plan Of Careoregon, Inc.",CareOregon Advantage,"CareOregon, Inc.",2,3,3,2,3,3,5,1,5,4,4,3,4,3,4,4,4,4,3,5,3,3,3,3,3,3,4,3,5,4,5,4,4,5,5,4,Not enough data available,5,4,4,3,3,5,4,2,4,4,4
H5883,Local CCP,Blue Care Network Of Michigan,Blue Care Network,Blue Cross Blue Shield of Michigan Mutual Insuranc,4,5,3,2,3,3,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,5,5,5,4,3,3,4,4,4,4,4,3,2,2,2,3,5,5,3,4,4,5,5,5,Not enough data available,5,5,2,2,4,5,3,3,3,4,3
H5926,Local CCP,"Molina Healthcare Of Michigan, Inc.",Molina Healthcare of Michigan,"Molina Healthcare, Inc.,",3,4,1,3,3,3,5,2,4,4,4,Not enough data available,4,4,3,2,2,4,Not enough data available,2,2,3,3,3,4,1,3,4,3,3,3,5,2,4,4,5,Not enough data available,3,3,4,4,4,5,1,1,2,2,3
H5928,Local CCP,Care1st Health Plan,Blue Shield of California Promise Health Plan,California Physicians' Service,4,4,4,2,5,4,5,2,3,2,4,2,4,5,5,3,3,4,Not enough data available,3,3,2,1,1,2,3,4,2,5,3,4,5,4,4,4,5,5,5,3,5,4,1,5,4,4,3,3,4
H5932,Local CCP,"Gateway Health Plan, Inc.",Gateway Health Medicare Assured,"Gateway Health Plan, LP",2,3,3,3,3,2,4,1,4,2,3,1,4,4,2,3,2,5,Not enough data available,3,2,4,4,4,3,4,4,4,4,4,3,5,4,5,5,4,3,4,4,4,4,5,5,3,1,3,3,4
H5937,Local CCP,Ucare Minnesota,UCare,UCare Minnesota,3,3,2,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,4,2,Not enough data available,Not enough data available,Not enough data available,Not enough data available,4,3,3,3,Not enough data available,Plan too new to be measured,Plan too new to be measured,2,No data available,Not enough data available,3,4,3,2,4,4,5,5,Not enough data available,Not enough data available,Not enough data available,4,4,3,Not enough data available,5,5,Not enough data available,4,3,4,2,1,3,2,4
H5938,Local CCP,Capital Health Plan,Capital Health Plan,Guidewell Mutual Holding Corporation,5,5,5,3,3,3,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,5,5,5,5,5,4,3,3,4,3,4,5,3,5,5,5,4,5,5,3,5,4,4,4,5,3,5,5,5,5,4,4,3,3,3,3,4
H5943,Local CCP,Scan Health Plan,VillageHealth,SCAN Health Plan,2,2,5,1,3,3,5,4,5,5,5,Not enough data available,4,5,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,2,3,Not enough data available,2,2,Not enough data available,3,4,2,5,5,3,5,3,5,5,5,Not enough data available,5,5,3,4,Not enough data available,5,No data available,No data available,2,2,Not enough data available
H5945,Local CCP,Prominence Healthfirst,Prominence Health Plan,"Universal Health Services, Inc.",2,1,2,Plan too new to be measured,Plan too new to be measured,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,2,3,3,3,2,2,4,2,2,3,1,2,3,1,1,1,2,4,3,5,5,5,4,3,5,2,4,5,2,2,5,2,3,3,1,2
H5959,Local CCP,Blue Cross And Blue Shield Of Minnesota,Blue Cross Blue Shield of Minnesota,"Aware Integrated, Inc.",4,5,5,3,5,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,5,3,5,5,5,2,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4,5,3,4,5,5,5,5,3,2,4,Plan not required to report measure,Plan not required to report measure,5,4,5,5,5,1,3,4,5,5,5,3,5
H5969,Local CCP,Alohacare,AlohaCare,AlohaCare,2,1,2,Not enough data available,Not enough data available,3,3,3,3,2,3,Not enough data available,4,3,2,2,Not enough data available,3,Not enough data available,3,4,3,1,1,1,1,4,1,5,4,1,Not enough data available,Not enough data available,4,4,4,Not enough data available,5,4,4,3,2,4,3,2,2,3,3
H5970,Local CCP,Humana Insurance Company Of New York,Humana,Humana Inc.,3,4,4,3,3,2,5,No data available,No data available,No data available,No data available,3,4,5,5,5,3,3,4,3,2,5,4,4,3,3,2,4,4,5,3,2,4,5,5,4,Not enough data available,4,5,5,3,2,5,5,5,4,4,3
H5989,Local CCP,"Centerlight Healthcare, Inc.",CenterLight Healthcare,"CenterLight Health System, Inc.",Not enough data available,No data available,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,No data available,5,3,4,3,Not enough data available,2,No data available,2,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,2,Not enough data available,1,1,4,3,Not enough data available,Not enough data available,Not enough data available,2,2,Plan too small to be measured,Plan too small to be measured,5,5,3,3,4,4
H5991,Local CCP,"Affinity Health Plan, Inc.",Affinity Health Plan,"Affinity Health Services Holdings, Inc.",4,2,2,2,2,3,4,2,4,4,3,1,3,4,2,1,3,5,Not enough data available,5,2,4,1,2,2,1,2,2,3,3,5,1,2,3,3,5,5,3,3,5,4,3,5,2,1,1,3,3
H5992,Local CCP,"Senior Whole Health Of New York, Inc.",Senior Whole Health of New York,"Magellan Health, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,5,3,3,3,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,4,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,4,No data available,3,2,Not enough data available,No data available
H5995,Local CCP,Atrio Health Plans,ATRIO Health Plans,ATRIO Health Plans,2,3,3,4,3,3,3,1,2,1,1,1,4,4,2,1,4,5,Not enough data available,2,3,2,3,3,Not enough data available,3,4,3,5,5,3,4,4,4,5,2,Not enough data available,5,5,5,4,4,5,2,2,4,3,4
H6080,Demo,"Meridian Health Plan Of Illinois, Inc.",MeridianComplete,"Caidan Enterprises, Inc.",No data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Not enough data available,Plan too small to be measured,Plan too small to be measured,Not enough data available,No data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,Not enough data available,No data available,Not enough data available,Not enough data available,Plan too small to be measured,Not enough data available,No data available,No data available,No data available,No data available,No data available,No data available
H6154,Local CCP,Medica Health Plans,Medica Health Plans,Medica Holding Company,4,3,4,2,3,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,5,3,4,4,4,2,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4,5,Not enough data available,4,4,4,5,5,2,5,5,Plan not required to report measure,Plan not required to report measure,5,4,5,5,5,1,3,5,5,5,5,4,5
H6229,Demo,"Blue Cross Of California Partnership Plan, Inc.",Anthem Blue Cross Cal MediConnect,Anthem Inc.,No data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,Not enough data available,No data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,No data available,No data available,No data available,No data available,No data available,No data available
H6237,Local CCP,Regence Bluecross Blueshield Of Oregon,Regence BlueCross BlueShield of Oregon,"Cambia Health Solutions, Inc.",4,4,4,1,3,4,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,2,5,5,4,3,3,1,4,2,5,4,4,5,5,4,2,4,4,5,5,5,5,4,2,4,Not enough data available,4,5,3,3,3,4,5,3,4,3,4
H6306,Local CCP,Firstcarolinacare Insurance Company,FirstMedicare Direct,"FirstHealth of the Carolinas, Inc.",4,4,4,2,3,2,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,1,2,3,4,4,2,3,3,5,3,3,4,3,4,4,4,4,3,4,3,5,3,4,4,5,Not enough data available,3,4,3,3,4,5,3,3,3,3,3
H6328,Local CCP,"Care N' Care Insurance Company, Inc.",Care NÆ Care Insurance Company,Texas Health Resources,3,4,3,3,5,4,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,4,4,4,4,3,2,4,4,2,3,5,4,3,3,4,4,3,4,3,4,3,5,5,4,Not enough data available,3,4,5,2,4,4,3,3,3,4,3
H6345,Local CCP,"Pruitthealth Premier North Carolina, Llc",PruittHealth Premier (HMO SNP),"UNICO Premier, LLC",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
