sex,sex_orientation,race,edu,coverage,citizen,income_sqrt
Female,Straight,White,Professional school degree,Covered,US Citizen,346.41016151377545
Female,Straight,White,Associate degree,Covered,US Citizen,155.2932709424333
Male,Straight,White,High school graduate,Covered,US Citizen,226.01327394646538
Male,Straight,White,"Some college, no degree",Covered,US Citizen,378.0066136987553
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,141.4213562373095
Female,Straight,White,Bachelor's degree,Covered,US Citizen,458.257569495584
Female,Straight,Asian,Associate degree,Not covered,Non-US Citizen,200
Male,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,452.76925690687085
Male,Straight,Black/African American,GED or equivalent,Not covered,US Citizen,173.20508075688772
Male,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,122.47448713915891
Male,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,282.842712474619
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,367.4234614174767
Female,Straight,American Indian and Alaska Native,Associate degree,Covered,US Citizen,96.18731725128839
Female,Straight,Black/African American,High school graduate,Not covered,US Citizen,154.91933384829667
Female,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,173.20508075688772
Male,Straight,White,Bachelor's degree,Covered,US Citizen,308.2207001484488
Female,Straight,White,"Some college, no degree",Covered,US Citizen,273.8612787525831
Female,Straight,White,Associate degree,Covered,US Citizen,264.5751311064591
Male,Straight,White,Bachelor's degree,Covered,US Citizen,189.73665961010275
Female,Straight,White,Less than a high school diploma,Covered,US Citizen,200
Male,Straight,White,Associate degree,Not covered,US Citizen,118.32159566199232
Female,Straight,White,Master's degree,Covered,US Citizen,223.60679774997897
Female,Straight,White,"Some college, no degree",Covered,US Citizen,254.95097567963924
Female,Straight,Black/African American,High school graduate,Covered,US Citizen,114.0175425099138
Female,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,Master's degree,Covered,US Citizen,316.22776601683796
Male,Straight,Black/African American,Master's degree,Covered,US Citizen,275.68097504180446
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,154.91933384829667
Female,Straight,White,Bachelor's degree,Covered,US Citizen,346.41016151377545
Female,Straight,Black/African American,Doctoral degree,Covered,US Citizen,300.6991852333491
Male,Straight,White,"Some college, no degree",Covered,US Citizen,346.41016151377545
Male,Straight,Black/African American,Master's degree,Covered,US Citizen,316.22776601683796
Male,Gay/Lesbian,White,Bachelor's degree,Covered,US Citizen,339.1164991562634
Male,Straight,White,"Some college, no degree",Not covered,US Citizen,158.11388300841898
Male,Straight,White,Doctoral degree,Covered,US Citizen,316.22776601683796
Female,Straight,White,High school graduate,Covered,US Citizen,137.84048752090223
Female,Straight,Hispanic,High school graduate,Not covered,Non-US Citizen,216.79483388678798
Female,Straight,White,High school graduate,Covered,US Citizen,294.95762407505254
Female,Straight,White,Bachelor's degree,Covered,US Citizen,31.937438845342623
Male,Straight,White,Master's degree,Covered,US Citizen,391.5239456278505
Female,Straight,White,Bachelor's degree,Covered,US Citizen,291.547594742265
Male,Straight,White,Associate degree,Covered,US Citizen,228.0350850198276
Male,Straight,White,High school graduate,Covered,US Citizen,178.88543819998318
Female,Straight,White,Bachelor's degree,Covered,US Citizen,212.13203435596427
Female,Straight,White,High school graduate,Not covered,US Citizen,161.50232196473215
Female,Straight,Black/African American,Never attended/kindergarten only,Covered,US Citizen,212.13203435596427
Female,Straight,Black/African American,Master's degree,Covered,US Citizen,173.20508075688772
Female,Straight,Black/African American,Less than a high school diploma,Covered,US Citizen,101.61692772368194
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,223.60679774997897
Female,Straight,White,Associate degree,Covered,Non-US Citizen,144.9137674618944
Male,Straight,White,Less than a high school diploma,Covered,US Citizen,114.0175425099138
Male,Straight,White,Less than a high school diploma,Covered,US Citizen,173.20508075688772
Male,Straight,Asian,"Some college, no degree",Covered,US Citizen,212.13203435596427
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,316.22776601683796
Female,Straight,Asian,High school graduate,Covered,US Citizen,158.11388300841898
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,380.7886552931954
Female,Straight,Asian,"Some college, no degree",Covered,US Citizen,204.93901531919198
Female,Straight,White,Bachelor's degree,Covered,US Citizen,316.22776601683796
Female,Straight,Asian,Professional school degree,Covered,US Citizen,347.73984528667404
Male,Straight,White,Master's degree,Covered,US Citizen,300
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,282.842712474619
Male,Straight,White,Bachelor's degree,Covered,US Citizen,407.43097574926725
Female,Straight,Asian,High school graduate,Covered,US Citizen,149.3251485852266
Female,Straight,Asian,High school graduate,Not covered,US Citizen,109.54451150103323
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,274.17147918775214
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,469.041575982343
Female,Straight,Asian,Associate degree,Covered,US Citizen,353.5533905932738
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,141.4213562373095
Male,Straight,White,"Some college, no degree",Covered,US Citizen,148.32396974191326
Male,Straight,White,Bachelor's degree,Covered,US Citizen,264.5751311064591
Male,Straight,White,High school graduate,Covered,US Citizen,273.8612787525831
Male,Straight,White,High school graduate,Covered,US Citizen,320.9361307176242
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,273.8612787525831
Male,Straight,White,Associate degree,Covered,US Citizen,324.037034920393
Male,Straight,White,Associate degree,Covered,US Citizen,316.22776601683796
Male,Straight,White,High school graduate,Covered,US Citizen,200
Male,Straight,White,Master's degree,Covered,US Citizen,282.842712474619
Female,Straight,White,Bachelor's degree,Covered,US Citizen,194.93588689617928
Male,Straight,White,Bachelor's degree,Covered,US Citizen,223.14793299513218
Female,Straight,White,Associate degree,Covered,US Citizen,154.91933384829667
Male,Straight,White,High school graduate,Covered,US Citizen,225.8317958127243
Female,Gay/Lesbian,White,Bachelor's degree,Covered,US Citizen,234.5207879911715
Male,Straight,Hispanic,Less than a high school diploma,Not covered,Non-US Citizen,173.20508075688772
Male,Straight,White,High school graduate,Not covered,US Citizen,126.49110640673517
Female,Straight,Hispanic,Less than a high school diploma,Covered,Non-US Citizen,122.47448713915891
Female,Straight,White,High school graduate,Covered,US Citizen,173.20508075688772
Female,Straight,White,"Some college, no degree",Covered,US Citizen,316.22776601683796
Male,Straight,White,High school graduate,Covered,US Citizen,280.39258192755386
Female,Straight,White,High school graduate,Covered,US Citizen,174.37316307276186
Female,Straight,White,Associate degree,Covered,US Citizen,130.38404810405297
Female,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,164.31676725154983
Male,Straight,Asian,Master's degree,Covered,US Citizen,173.20508075688772
Female,Straight,White,"Some college, no degree",Covered,US Citizen,260.46304920276117
Male,Straight,Asian,Master's degree,Covered,Non-US Citizen,264.5751311064591
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,316.22776601683796
Male,Straight,Hispanic,Associate degree,Covered,US Citizen,380.7886552931954
Female,Straight,White,Master's degree,Covered,US Citizen,447.21359549995793
Female,Straight,White,High school graduate,Covered,US Citizen,200
Male,Straight,Asian,Bachelor's degree,Covered,US Citizen,78.74007874011811
Male,Straight,White,Bachelor's degree,Covered,US Citizen,353.5533905932738
Female,Straight,Asian,Doctoral degree,Covered,US Citizen,447.21359549995793
Female,Straight,Hispanic,Bachelor's degree,Covered,US Citizen,387.2983346207417
Male,Straight,White,Bachelor's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Doctoral degree,Covered,US Citizen,316.22776601683796
Male,Straight,White,"Some college, no degree",Covered,US Citizen,154.91933384829667
Male,Straight,White,High school graduate,Not covered,US Citizen,141.4213562373095
Male,Straight,White,Bachelor's degree,Not covered,US Citizen,114.89125293076057
Male,Straight,Black/African American,Bachelor's degree,Covered,Non-US Citizen,214.00934559032697
Female,Gay/Lesbian,Hispanic,High school graduate,Covered,US Citizen,250.99800796022265
Male,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,112.69427669584645
Female,Straight,Asian,Bachelor's degree,Covered,Non-US Citizen,264.5751311064591
Male,Straight,Asian,"Some college, no degree",Covered,US Citizen,223.60679774997897
Female,Straight,White,"Some college, no degree",Covered,US Citizen,200
Female,Straight,White,"Some college, no degree",Covered,US Citizen,202.49444436823447
Female,Straight,Asian,Bachelor's degree,Covered,US Citizen,316.89588195494116
Male,Straight,White,Master's degree,Covered,US Citizen,360.5551275463989
Female,Straight,White,Associate degree,Covered,US Citizen,187.08286933869707
Male,Straight,White,"Some college, no degree",Covered,US Citizen,158.11388300841898
Female,Straight,Black/African American,Bachelor's degree,Covered,US Citizen,204.93901531919198
Male,Straight,White,High school graduate,Covered,US Citizen,172.19175357722565
Male,Straight,White,"Some college, no degree",Covered,US Citizen,346.41016151377545
Female,Straight,White,Bachelor's degree,Covered,US Citizen,360.5551275463989
Female,Straight,White,High school graduate,Covered,US Citizen,242.8991560298224
Male,Straight,Hispanic,"Some college, no degree",Covered,US Citizen,244.94897427831782
Male,Straight,White,Master's degree,Covered,US Citizen,316.22776601683796
Male,Straight,Black/African American,High school graduate,Covered,US Citizen,212.13203435596427
Male,Straight,White,Associate degree,Covered,US Citizen,131.2707126513755
Male,Straight,White,Associate degree,Covered,US Citizen,264.5751311064591
Male,Straight,Hispanic,High school graduate,Covered,US Citizen,234.5207879911715
Male,Straight,Asian,Master's degree,Covered,US Citizen,122.47448713915891
Female,Straight,White,Master's degree,Covered,US Citizen,387.202789246152
Female,Straight,Hispanic,High school graduate,Covered,US Citizen,223.60679774997897
Male,Straight,White,High school graduate,Covered,US Citizen,346.41016151377545
Male,Straight,White,"Some college, no degree",Covered,US Citizen,244.94897427831782
Female,Straight,Hispanic,High school graduate,Not covered,US Citizen,282.842712474619
Female,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Master's degree,Covered,US Citizen,386.5772885206786
Male,Straight,White,"Some college, no degree",Covered,US Citizen,264.5751311064591
Female,Straight,White,"Some college, no degree",Covered,US Citizen,424.26406871192853
Female,Straight,Hispanic,High school graduate,Covered,Non-US Citizen,424.26406871192853
Female,Straight,White,Associate degree,Covered,US Citizen,361.3889871039238
Male,Straight,White,Associate degree,Covered,US Citizen,469.041575982343
Female,Straight,White,Bachelor's degree,Covered,US Citizen,244.94897427831782
Female,Straight,White,"Some college, no degree",Covered,US Citizen,300
Female,Straight,White,Bachelor's degree,Covered,US Citizen,212.13203435596427
Female,Straight,White,Associate degree,Covered,Non-US Citizen,360.5551275463989
Male,Straight,White,Master's degree,Covered,US Citizen,469.041575982343
Male,Straight,White,Bachelor's degree,Covered,US Citizen,270.1851217221259
Female,Straight,White,Master's degree,Covered,US Citizen,346.41016151377545
Female,Straight,White,Bachelor's degree,Covered,US Citizen,387.2983346207417
Female,Straight,White,High school graduate,Covered,US Citizen,188.31887850133347
Male,Straight,White,High school graduate,Not covered,US Citizen,353.5533905932738
Male,Straight,White,"Some college, no degree",Covered,US Citizen,418.33001326703777
Female,Gay/Lesbian,White,"Some college, no degree",Covered,US Citizen,122.47448713915891
Female,Straight,White,"Some college, no degree",Covered,US Citizen,141.4213562373095
Male,Straight,Black/African American,"Some college, no degree",Covered,US Citizen,273.8612787525831
Male,Straight,White,"Some college, no degree",Covered,US Citizen,246.9817807045694
Female,Straight,Black/African American,GED or equivalent,Covered,US Citizen,207.3644135332772
Male,Straight,White,Master's degree,Not covered,US Citizen,200
Male,Straight,White,"Some college, no degree",Covered,US Citizen,325.5764119219941
Male,Straight,White,Master's degree,Covered,US Citizen,219.08902300206645
